person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
26,74000,4,7500,10.08,1,0.1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,80000,8,7500,8.63,0,0.09,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,39996,8,12000,12.69,0,0.3,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,80000,0,10000,8.32,0,0.13,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,39996,6,12000,9.63,0,0.3,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,80000,8,20000,9.51,0,0.25,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,74000,1,25000,14.38,1,0.34,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
24,40000,6,12000,13.49,0,0.3,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,80004,3,2425,15.27,0,0.03,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
25,80004,0,3600,7.49,0,0.04,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,80004,8,6000,6.17,0,0.07,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
24,74004,7,25000,15.57,1,0.34,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26,40000,0,12000,9.99,0,0.3,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,80004,8,25000,10.36,0,0.31,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26,40000,2,12000,7.51,0,0.3,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,80004,4,15000,11.86,0,0.19,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,40000,2,12000,10.99,0,0.3,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,40000,2,12000,7.88,0,0.3,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23,80004,2,19000,10.62,0,0.24,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,40000,1,12000,13.22,0,0.3,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26,80004,0,6000,8,0,0.07,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,40000,2,12000,12.18,0,0.3,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,40000,1,12000,11.58,0,0.3,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,40000,3,12000,11.89,0,0.3,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,80004,8,6000,8.63,0,0.07,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,40100,7,12000,9.91,0,0.3,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,80070,6,27525,10.74,0,0.34,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,80140,4,11300,10.37,0,0.14,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,80196,2,30000,9.91,0,0.37,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,80208,1,4000,5.42,0,0.05,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,40320,0,12000,14.27,0,0.3,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22,80340,2,7000,7.14,0,0.09,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,41000,6,12000,11.71,0,0.29,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,80400,9,1000,5.42,0,0.01,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,80400,10,25000,17.49,0,0.31,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
24,80400,5,12000,5.79,0,0.15,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,36000,2,12000,9.91,1,0.33,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,42000,4,12000,13.49,0,0.29,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
25,42000,2,12000,7.9,0,0.29,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,74476,6,5000,8.49,1,0.07,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
26,80500,3,24000,17.58,0,0.3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23,42000,2,12000,10.65,0,0.29,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26,42000,3,12000,8.49,0,0.29,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
26,80500,9,11000,12.53,0,0.14,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22,74500,6,7500,13.17,1,0.1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24,74600,3,20000,17.51,1,0.27,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,42000,0,12000,7.66,0,0.29,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,80689,1,16000,13.22,0,0.2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,80730,7,9600,7.29,0,0.12,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
21,42000,0,12000,13.23,0,0.29,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23,80832,0,15000,15.65,0,0.19,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
22,81000,5,9100,12.42,0,0.11,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,42500,1,12000,12.69,0,0.28,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,81000,10,10750,8.49,0,0.13,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,42500,3,12000,13.35,0,0.28,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
24,42500,9,12000,11.36,0,0.28,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,42900,5,12000,8.9,0,0.28,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,43000,1,12000,13.16,0,0.28,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22,75000,6,25000,15.57,1,0.33,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23,81000,8,10000,8.88,0,0.12,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
26,81000,6,5000,10.75,0,0.06,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,81000,5,6600,7.88,0,0.08,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,43200,5,12000,10.36,0,0.28,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,81000,8,20000,11.49,0,0.25,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26,43680,0,12000,10.37,0,0.27,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,81000,6,24000,9.88,0,0.3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,44004,9,12000,16.45,0,0.27,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
22,44160,7,12000,13.24,0,0.27,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23,44400,1,12000,14.79,0,0.27,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
22,81000,2,10000,15.31,0,0.12,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
22,44412,3,12000,13.11,0,0.27,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
24,81000,0,15000,12.18,0,0.19,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,81000,2,5200,10.95,0,0.06,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
21,81000,0,8400,12.53,0,0.1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23,45000,4,12000,12.69,0,0.27,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23,81120,3,15000,10.25,0,0.18,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,39000,2,4400,14.84,0,0.11,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
22,45000,6,12000,6.62,0,0.27,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
26,81204,1,9100,10.95,0,0.11,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26,81360,4,6000,7.9,0,0.07,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
25,39000,3,3600,11.86,0,0.09,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,39000,0,8500,14.35,0,0.22,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23,81500,4,15000,10,0,0.18,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,81500,0,7575,6.54,0,0.09,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,81500,6,20000,6.54,0,0.25,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,39000,7,3000,10.62,0,0.08,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,81504,6,2400,6.92,0,0.03,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26,81600,1,7200,11.99,0,0.09,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,81600,7,9000,7.49,0,0.11,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21,81600,6,14400,6.92,0,0.18,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,81600,9,13000,13.23,0,0.16,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22,81600,6,1300,6.39,0,0.02,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,45000,1,12000,10.99,0,0.27,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,81600,10,20000,12.18,0,0.25,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,45000,2,12000,5.79,0,0.27,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
25,45000,0,12000,7.66,0,0.27,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
22,81800,6,2500,6.39,0,0.03,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,45000,9,12000,9.62,0,0.27,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,45000,2,12000,11.83,0,0.27,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,81996,7,7000,14.72,0,0.09,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
24,81996,4,14000,7.88,0,0.17,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
21,45000,0,12000,11.97,0,0.27,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
26,82000,7,7000,12.42,0,0.09,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,82000,8,25000,15.27,0,0.3,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
21,45176,1,12000,11.49,0,0.27,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,45204,0,12000,7.51,0,0.27,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,45600,5,12000,13.23,0,0.26,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21,39760,0,12000,16.07,1,0.3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
26,45806,5,12000,14.84,0,0.26,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
26,45900,0,12000,10.39,0,0.26,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
26,82000,5,1000,14.27,0,0.01,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
26,82000,5,19075,7.9,0,0.23,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,82000,5,5000,16.77,0,0.06,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
24,45996,3,12000,15.68,0,0.26,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
22,46000,3,12000,11.71,0,0.26,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,46000,9,12000,5.42,0,0.26,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
26,82000,10,3200,5.99,0,0.04,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
22,46000,0,12000,12.68,0,0.26,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22,46000,1,12000,12.84,0,0.26,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21,46800,3,12000,15.21,0,0.26,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25,82000,3,15000,10.37,0,0.18,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25,47000,2,12000,15.96,0,0.26,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,82000,5,9600,10,0,0.12,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,47000,6,12000,6.03,0,0.26,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,47000,3,12000,10.37,0,0.26,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,82000,6,10750,9.25,0,0.13,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,82000,2,8000,5.79,0,0.1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,82000,2,20000,6.54,0,0.24,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,41000,4,12000,10,1,0.29,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,76000,8,6000,11.49,1,0.08,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,38400,4,7000,12.69,0,0.18,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23,47840,7,12000,12.69,0,0.25,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,48000,3,12000,6.03,0,0.25,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,82000,8,6000,6.76,0,0.07,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,48000,8,12000,16.77,0,0.25,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25,48000,0,12000,13.49,0,0.25,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22,82000,5,20000,9.88,0,0.24,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,42000,2,12000,15.65,1,0.29,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22,82000,6,10000,12.87,0,0.12,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,82000,1,20000,13.57,0,0.24,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
26,76000,10,7200,16.35,1,0.09,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24,82000,2,14700,9.63,0,0.18,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
26,48000,0,12000,11.66,0,0.25,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
26,82000,2,4500,15.05,0,0.05,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
26,82000,1,5000,13.47,0,0.06,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22,82000,3,8300,11.46,0,0.1,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,82000,2,10000,14.93,0,0.12,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
25,82000,7,7500,12.72,0,0.09,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24,82000,1,7500,8.32,0,0.09,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,48074,4,12000,13.85,0,0.25,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
24,76000,9,7000,12.92,1,0.09,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,60000,5,12000,10.65,0,0.2,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
21,60000,0,12000,7.51,0,0.2,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,54000,0,12000,12.42,1,0.22,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,76248,6,9750,14.27,1,0.13,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23,60000,2,12000,12.69,0,0.2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,82305,10,18600,6.99,0,0.23,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,60000,4,12000,6.03,0,0.2,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,54000,4,12000,16.77,1,0.22,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
26,60000,5,12000,6.62,0,0.2,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,60000,9,12000,7.9,0,0.2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,82500,0,5000,8.49,0,0.06,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,82500,8,10000,5.79,0,0.12,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,65025,7,16000,14.35,1,0.21,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,60000,4,12000,8.9,0,0.2,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,60000,4,12000,9.99,0,0.2,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,60000,1,12000,10.99,0,0.2,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,82500,3,14400,9.32,0,0.17,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
22,60000,2,12000,10.37,0,0.2,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,60000,1,12000,10.36,0,0.2,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,54000,3,12000,12.98,1,0.22,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25,60000,3,12000,5.42,0,0.2,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
25,82729,8,4800,6.17,0,0.06,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
25,60000,0,12000,11.86,0,0.2,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,60000,0,12000,7.88,0,0.2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
22,60000,2,12000,10.99,0,0.2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26,60000,1,12000,10.62,0,0.2,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,83000,6,5500,11.99,0,0.07,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,60000,0,12000,12.87,0,0.2,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
25,60000,3,12000,14.26,0,0.2,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21,83000,3,14000,8.49,0,0.17,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,83000,4,5775,9.99,0,0.07,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,60000,5,12000,9.63,0,0.2,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,60000,9,12000,12.21,0,0.2,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,60000,0,12000,12.21,0,0.2,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,83000,9,13000,10.99,0,0.16,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
24,83000,6,10400,5.79,0,0.13,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,38376,4,8400,13.8,0,0.22,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23,83000,0,20000,14.54,0,0.24,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23,83000,7,10000,7.66,0,0.12,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,60000,0,12000,13.47,0,0.2,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23,60000,3,12000,9.63,0,0.2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,83000,6,15000,6.91,0,0.18,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
22,38272,6,4800,9.99,0,0.13,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,83000,7,1500,11.12,0,0.02,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,83000,6,25000,15.95,0,0.3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24,60500,9,12000,16.49,0,0.2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
26,83000,2,25000,10.99,0,0.3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
21,83000,5,7000,12.73,0,0.08,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
26,83000,1,17000,10.25,0,0.2,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
21,83000,4,8500,8,0,0.1,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,77000,1,7200,18.53,1,0.09,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26,65450,3,10800,12.21,1,0.14,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,61000,2,12000,7.29,0,0.2,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,23500,4,3000,13.23,0,0.13,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23,83004,7,3500,12.61,0,0.04,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22,83004,6,24000,7.88,0,0.29,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,83004,9,5000,6.76,0,0.06,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,83050,5,10000,13.49,0,0.12,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
24,38004,3,3000,13.35,0,0.08,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23,83199,2,14400,5.42,0,0.17,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,83200,6,4000,7.49,0,0.05,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
26,24856,0,3000,9.32,0,0.12,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,77200,4,22000,13.23,1,0.28,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
21,24996,0,3000,11.49,0,0.12,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,25000,3,3000,12.69,0,0.12,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,83400,2,10000,13.11,0,0.12,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25,25000,3,3000,11.12,0,0.12,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,38004,0,3000,12.92,0,0.08,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26,83500,3,1600,6.76,0,0.02,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,83500,0,6500,8.59,0,0.08,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,83600,2,13600,7.66,0,0.16,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,83600,6,7500,13.11,0,0.09,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
24,25000,3,3000,10.95,0,0.12,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,25000,3,3000,8.32,0,0.12,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
26,83957,4,3000,8.94,0,0.04,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,25200,1,3000,14.35,0,0.12,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25,84000,4,8500,6.62,0,0.1,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
